#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: ssp585
#Model: GISS-E2-1-G_r1i1p1f2
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights defined by cosine of latitude
#Creation_Date: 2023-09-29 06:06 UTC
date,world
2015-01,12.803940369916063
2015-02,13.019942363288578
2015-03,13.93120665734773
2015-04,14.903162947690134
2015-05,15.750443447103748
2015-06,16.487149827680298
2015-07,16.79764977569249
2015-08,16.460159968287144
2015-09,15.762733889866013
2015-10,14.705809788137344
2015-11,13.862239100873126
2015-12,13.252365967123694
2016-01,12.894127634307551
2016-02,13.286255375230724
2016-03,13.888929872027518
2016-04,14.686781611669403
2016-05,15.478125468901396
2016-06,16.208400822605768
2016-07,16.601568965681565
2016-08,16.505753157150934
2016-09,15.728827563313928
2016-10,14.816442325812488
2016-11,13.946073299744171
2016-12,13.388912939900877
2017-01,13.307600260617562
2017-02,13.389901608605953
2017-03,14.067037606415681
2017-04,15.086659643948565
2017-05,15.819320706182907
2017-06,16.31041742714615
2017-07,16.62583388670879
2017-08,16.622462176414956
2017-09,15.8452346139768
2017-10,14.963771871317135
2017-11,14.096749512059205
2017-12,13.515079623915312
2018-01,13.2996621341901
2018-02,13.538139225753582
2018-03,14.122388772597219
2018-04,15.044594487087352
2018-05,15.798677921451883
2018-06,16.35082794579739
2018-07,16.831202954120727
2018-08,16.723420188934597
2018-09,15.965110098246896
2018-10,15.052460056234224
2018-11,14.136510415258954
2018-12,13.698536961543311
2019-01,13.397143075680162
2019-02,13.732373058683152
2019-03,14.408184071282676
2019-04,15.289970561648715
2019-05,16.125572638164215
2019-06,16.624655230888493
2019-07,17.190641799421087
2019-08,16.94667223575192
2019-09,16.22721006846598
2019-10,15.255378003972908
2019-11,14.333203223985265
2019-12,13.565702760513375
2020-01,13.593492763930158
2020-02,13.959946207038854
2020-03,14.273581893541973
2020-04,15.10429802853389
2020-05,15.918125632396539
2020-06,16.643951330890445
2020-07,16.975123508315278
2020-08,16.633978148882306
2020-09,16.02950556921138
2020-10,15.096624568583081
2020-11,14.150610380002433
2020-12,13.648511132260182
2021-01,13.498450792025551
2021-02,13.691403701038098
2021-03,14.271982943985961
2021-04,15.194357217961112
2021-05,16.091623474528376
2021-06,16.744787984008667
2021-07,17.104405786403674
2021-08,16.74971334553186
2021-09,16.08630570968819
2021-10,15.35684961299603
2021-11,14.185054001805838
2021-12,13.829671763640079
2022-01,13.61693920126396
2022-02,13.826839423617116
2022-03,14.456751021199466
2022-04,15.422151023682432
2022-05,16.28820937857762
2022-06,17.001583258548692
2022-07,17.418194116594634
2022-08,17.09120520421112
2022-09,16.414071468152144
2022-10,15.470888523235942
2022-11,14.486817012666847
2022-12,14.004307397440641
2023-01,13.85130722412714
2023-02,13.901406846590817
2023-03,14.549086687470947
2023-04,15.395844702502757
2023-05,16.29546115570065
2023-06,16.872030382393177
