#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: ssp585
#Model: ACCESS-CM2_r4i1p1f1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights defined by model variable areacella
#Creation_Date: 2023-09-29 06:06 UTC
date,world
2036-06,17.43982
2036-07,17.816956
2036-08,17.633972
2036-09,16.887177
2036-10,16.069733
2036-11,15.03952
2036-12,14.262482
2037-01,14.051636
2037-02,14.043915
2037-03,14.63678
2037-04,15.484497
2037-05,16.255798
2037-06,17.019989
2037-07,17.51297
2037-08,17.579712
2037-09,16.934692
2037-10,16.047607
2037-11,15.25
2037-12,14.42569
2038-01,14.18045
2038-02,14.553345
2038-03,15.137848
2038-04,15.819519
2038-05,16.662872
2038-06,17.32666
2038-07,17.720459
2038-08,17.74768
2038-09,17.00296
2038-10,16.207123
2038-11,15.266663
2038-12,14.476807
2039-01,14.243927
2039-02,14.267395
2039-03,14.848236
2039-04,15.837433
2039-05,16.63446
2039-06,17.53537
2039-07,17.983765
2039-08,17.778046
2039-09,17.164917
2039-10,16.437347
2039-11,15.486389
2039-12,14.632935
2040-01,14.329437
2040-02,14.41861
2040-03,15.080505
2040-04,15.995361
2040-05,16.727142
2040-06,17.57901
2040-07,18.013885
2040-08,17.957825
2040-09,17.211914
2040-10,16.571045
2040-11,15.615051
2040-12,14.793884
2041-01,14.590759
2041-02,14.67514
2041-03,15.160461
2041-04,15.894165
2041-05,16.792816
2041-06,17.638794
2041-07,17.931824
2041-08,17.834106
2041-09,17.198761
2041-10,16.493073
2041-11,15.426239
2041-12,14.609039
2042-01,14.24527
2042-02,14.520203
2042-03,15.14978
2042-04,15.814667
2042-05,16.709717
2042-06,17.484253
2042-07,18.000763
2042-08,17.939087
2042-09,17.310486
2042-10,16.573212
2042-11,15.581085
2042-12,14.810577
2043-01,14.760468
2043-02,14.790344
2043-03,15.3063965
2043-04,16.25769
2043-05,17.006409
2043-06,17.742218
2043-07,18.115448
2043-08,17.915619
2043-09,17.377533
2043-10,16.390015
2043-11,15.511627
2043-12,14.633423
2044-01,14.209747
2044-02,14.311859
2044-03,14.884979
2044-04,15.743439
2044-05,16.691345
2044-06,17.564087
2044-07,17.951324
2044-08,17.947083
2044-09,17.315826
2044-10,16.462036
2044-11,15.693024
2044-12,14.7552185
2045-01,14.55896
2045-02,14.766205
2045-03,15.47934
2045-04,16.116943
2045-05,16.938751
2045-06,17.778595
2045-07,18.068726
2045-08,17.982758
2045-09,17.264374
2045-10,16.463043
2045-11,15.433258
2045-12,14.693451
2046-01,14.462097
2046-02,14.488495
2046-03,14.94281
2046-04,15.827667
2046-05,16.706848
2046-06,17.54837
2046-07,18.028168
2046-08,18.026337
2046-09,17.46228
2046-10,16.62564
2046-11,15.636353
2046-12,14.746674
2047-01,14.542999
2047-02,14.591309
2047-03,15.114044
2047-04,15.809753
2047-05,16.83081
2047-06,17.518646
2047-07,18.175415
2047-08,18.089447
2047-09,17.552979
2047-10,16.739685
2047-11,15.871338
2047-12,15.147888
2048-01,14.861542
2048-02,15.069275
2048-03,15.451843
2048-04,16.204712
2048-05,17.008606
2048-06,17.937622
2048-07,18.354797
2048-08,18.193848
2048-09,17.544952
2048-10,16.772827
2048-11,15.682861
2048-12,14.898407
2049-01,14.846344
2049-02,14.845612
2049-03,15.471283
2049-04,16.248444
2049-05,17.007812
2049-06,17.903809
2049-07,18.28476
2049-08,18.22229
2049-09,17.582764
2049-10,16.838898
2049-11,15.841675
2049-12,15.151215
2050-01,14.876038
2050-02,15.195251
2050-03,15.579529
2050-04,16.478882
2050-05,17.078186
2050-06,17.974548
2050-07,18.543549
2050-08,18.31781
2050-09,17.70288
2050-10,16.861023
2050-11,15.83963
2050-12,15.393829
2051-01,14.897919
2051-02,15.092926
2051-03,15.516052
2051-04,16.321625
2051-05,17.142883
2051-06,17.970825
2051-07,18.321686
2051-08,18.323547
2051-09,17.705109
2051-10,16.946136
2051-11,16.00476
2051-12,15.456757
2052-01,15.094757
2052-02,15.11438
2052-03,15.784973
2052-04,16.577759
2052-05,17.3768
2052-06,18.194092
2052-07,18.719482
2052-08,18.581024
2052-09,17.96518
2052-10,17.154785
2052-11,16.31897
2052-12,15.71579
2053-01,15.2986145
2053-02,15.650726
2053-03,15.924438
2053-04,16.750793
2053-05,17.540955
2053-06,18.304138
2053-07,18.750732
2053-08,18.699158
2053-09,17.941711
2053-10,17.195648
2053-11,16.153229
2053-12,15.580078
2054-01,15.254059
2054-02,15.143707
2054-03,15.708832
2054-04,16.496338
2054-05,17.336548
2054-06,18.200958
2054-07,18.688354
2054-08,18.561096
2054-09,17.951263
2054-10,17.113983
2054-11,16.27414
2054-12,15.631256
2055-01,15.54715
2055-02,15.459839
2055-03,16.08841
2055-04,16.744965
2055-05,17.436005
2055-06,18.225037
2055-07,18.726898
2055-08,18.74472
2055-09,18.144592
2055-10,17.362823
2055-11,16.435028
2055-12,15.639008
2056-01,15.377563
2056-02,15.4097595
2056-03,15.907043
2056-04,16.62854
2056-05,17.525482
2056-06,18.331482
2056-07,18.903107
2056-08,18.77768
2056-09,18.126068
2056-10,17.445953
2056-11,16.459412
2056-12,15.791321
2057-01,15.863434
2057-02,15.870697
2057-03,16.12143
2057-04,16.907715
2057-05,17.67215
2057-06,18.536926
2057-07,18.943787
2057-08,19.024902
2057-09,18.232391
2057-10,17.421814
2057-11,16.560669
2057-12,16.029877
2058-01,15.805389
2058-02,15.89917
2058-03,16.223663
2058-04,17.02304
2058-05,17.831757
2058-06,18.687897
2058-07,19.164825
2058-08,19.061249
2058-09,18.348755
2058-10,17.63092
2058-11,16.546844
2058-12,15.810608
2059-01,15.554443
2059-02,15.692963
2059-03,16.019928
2059-04,16.981964
2059-05,17.816803
2059-06,18.58957
2059-07,19.042175
2059-08,19.104767
2059-09,18.502289
2059-10,17.555939
2059-11,16.671783
2059-12,16.255829
2060-01,15.827454
2060-02,15.77417
2060-03,16.33075
2060-04,17.163635
2060-05,17.98236
2060-06,18.773895
2060-07,19.171112
2060-08,19.062988
2060-09,18.407135
2060-10,17.685577
2060-11,16.608276
2060-12,15.889313
2061-01,15.522797
2061-02,15.80896
2061-03,16.290802
2061-04,17.007843
2061-05,17.80716
2061-06,18.644165
2061-07,19.239838
2061-08,19.106262
2061-09,18.561157
2061-10,17.772644
2061-11,16.747253
2061-12,16.249542
2062-01,15.928314
2062-02,15.962799
2062-03,16.681335
2062-04,17.365784
2062-05,18.008026
2062-06,18.937622
2062-07,19.517181
2062-08,19.332642
2062-09,18.659515
2062-10,17.620941
2062-11,16.76773
2062-12,16.022675
2063-01,15.746918
2063-02,16.022827
2063-03,16.356506
2063-04,17.098724
2063-05,17.896118
2063-06,18.669952
2063-07,19.411377
2063-08,19.189392
2063-09,18.488617
2063-10,17.839233
2063-11,16.7388
2063-12,16.131653
2064-01,15.876709
2064-02,15.791199
2064-03,16.563568
2064-04,17.345428
2064-05,18.187592
2064-06,19.026764
2064-07,19.488678
2064-08,19.2984
2064-09,18.542297
2064-10,17.69577
2064-11,16.751526
2064-12,16.06314
2065-01,15.739746
2065-02,15.763428
2065-03,16.197876
2065-04,17.138275
2065-05,17.903748
2065-06,18.691284
2065-07,19.187378
2065-08,19.246399
2065-09,18.66336
2065-10,17.70575
2065-11,17.00113
2065-12,16.287445
2066-01,15.96228
2066-02,15.915802
2066-03,16.667023
2066-04,17.34665
2066-05,18.144196
2066-06,18.948578
2066-07,19.548096
2066-08,19.467743
2066-09,18.855927
2066-10,17.972015
2066-11,17.151764
2066-12,16.294983
2067-01,16.3414
2067-02,16.519379
2067-03,16.85315
2067-04,17.58371
2067-05,18.281372
2067-06,19.114624
2067-07,19.641724
2067-08,19.682434
2067-09,18.989471
2067-10,18.072205
2067-11,17.159271
2067-12,16.38797
2068-01,16.074524
2068-02,16.118622
2068-03,16.66504
2068-04,17.3609
2068-05,18.30655
2068-06,19.16092
2068-07,19.719604
2068-08,19.736816
2068-09,19.09195
2068-10,18.164185
2068-11,17.374847
2068-12,16.418304
2069-01,16.412018
2069-02,16.56601
2069-03,16.969666
2069-04,17.631073
2069-05,18.478455
2069-06,19.32022
2069-07,19.742706
2069-08,19.634766
2069-09,18.956726
2069-10,18.165375
2069-11,17.145844
2069-12,16.407928
2070-01,16.12207
2070-02,16.290222
2070-03,16.71991
2070-04,17.338501
2070-05,18.221344
2070-06,19.037933
2070-07,19.59555
2070-08,19.549957
2070-09,18.944641
2070-10,18.094513
2070-11,17.209137
2070-12,16.534424
2071-01,16.14798
2071-02,16.385773
2071-03,16.727509
2071-04,17.57663
2071-05,18.38321
2071-06,19.138855
2071-07,19.720917
2071-08,19.772888
2071-09,19.06659
2071-10,18.294983
2071-11,17.191437
2071-12,16.838806
2072-01,16.453522
2072-02,16.648376
2072-03,17.176086
2072-04,17.8042
2072-05,18.554596
2072-06,19.371216
2072-07,20.006683
2072-08,19.853943
2072-09,19.143127
2072-10,18.365784
2072-11,17.296967
2072-12,16.77179
2073-01,16.385468
2073-02,16.397186
2073-03,16.956299
2073-04,17.70337
2073-05,18.605988
2073-06,19.48642
2073-07,19.955017
2073-08,20.063416
2073-09,19.38446
2073-10,18.52536
2073-11,17.678436
2073-12,16.992584
2074-01,16.527191
2074-02,16.788727
2074-03,17.138458
2074-04,17.818817
2074-05,18.796478
2074-06,19.63385
2074-07,20.08789
2074-08,20.132416
2074-09,19.440674
2074-10,18.505585
2074-11,17.645996
2074-12,17.04486
2075-01,16.975708
2075-02,16.894196
2075-03,17.491089
2075-04,17.978699
2075-05,18.801422
2075-06,19.721283
2075-07,20.30194
2075-08,20.292358
2075-09,19.687164
2075-10,18.869385
2075-11,17.81012
2075-12,17.085297
2076-01,16.875519
2076-02,16.995636
2076-03,17.613586
2076-04,18.149323
2076-05,19.010834
2076-06,19.786804
2076-07,20.308716
2076-08,20.247131
2076-09,19.51117
2076-10,18.702423
2076-11,17.875885
2076-12,17.04483
2077-01,16.798859
2077-02,17.103943
2077-03,17.392365
2077-04,18.12201
2077-05,18.992218
2077-06,19.81305
2077-07,20.33606
2077-08,20.356232
2077-09,19.768005
2077-10,18.919647
2077-11,17.940857
2077-12,17.174438
2078-01,17.00885
2078-02,17.05896
2078-03,17.380127
2078-04,18.096039
2078-05,18.983154
2078-06,19.811157
2078-07,20.218048
2078-08,20.175873
2078-09,19.626434
2078-10,18.817993
2078-11,17.883545
2078-12,17.32547
2079-01,17.256622
2079-02,17.382965
2079-03,17.755676
2079-04,18.380798
2079-05,19.101318
2079-06,19.866821
2079-07,20.445679
2079-08,20.36496
2079-09,19.71811
2079-10,18.99118
2079-11,18.044128
2079-12,17.655365
2080-01,17.383698
2080-02,17.733154
2080-03,17.954529
2080-04,18.527771
2080-05,19.328613
2080-06,20.24826
2080-07,20.746399
2080-08,20.734009
2080-09,20.054443
2080-10,19.221619
2080-11,18.271149
2080-12,17.80426
2081-01,17.618439
2081-02,17.499176
2081-03,17.988647
2081-04,18.631012
2081-05,19.446594
2081-06,20.148804
2081-07,20.639984
2081-08,20.48584
2081-09,19.81247
2081-10,18.792938
2081-11,17.936676
2081-12,17.340668
2082-01,17.04361
2082-02,17.141144
2082-03,17.702118
2082-04,18.314697
2082-05,19.12613
2082-06,19.911041
2082-07,20.563538
2082-08,20.589813
2082-09,19.783508
2082-10,18.952393
2082-11,18.196655
2082-12,17.622833
2083-01,17.42212
2083-02,17.766632
2083-03,18.180786
2083-04,18.767242
2083-05,19.543396
2083-06,20.323303
2083-07,20.99588
2083-08,20.87082
2083-09,20.18576
2083-10,19.17517
2083-11,18.19217
2083-12,17.712433
2084-01,17.32367
2084-02,17.689545
2084-03,17.988495
2084-04,18.609741
2084-05,19.300629
2084-06,20.291626
2084-07,20.809692
2084-08,20.755219
2084-09,20.03592
2084-10,19.292816
2084-11,18.418182
2084-12,17.76239
2085-01,17.746216
2085-02,17.819336
2085-03,18.239075
2085-04,19.034058
2085-05,19.716278
2085-06,20.517548
2085-07,21.193329
2085-08,21.080933
2085-09,20.444183
2085-10,19.481018
2085-11,18.597717
2085-12,17.986603
2086-01,17.649597
2086-02,17.653412
2086-03,17.95578
2086-04,18.760376
2086-05,19.564514
2086-06,20.356049
2086-07,20.885162
2086-08,20.926239
2086-09,20.333893
2086-10,19.30951
2086-11,18.42099
2086-12,18.073822
2087-01,17.673584
2087-02,17.985504
2087-03,18.29358
2087-04,18.808014
2087-05,19.69394
2087-06,20.642609
2087-07,21.205475
2087-08,21.180206
2087-09,20.53772
2087-10,19.571136
2087-11,18.584137
2087-12,18.092743
2088-01,18.0289
2088-02,18.38562
2088-03,18.707428
2088-04,19.284424
2088-05,19.88861
2088-06,20.665802
2088-07,21.312683
2088-08,21.151886
2088-09,20.4458
2088-10,19.493011
2088-11,18.592499
2088-12,17.891296
2089-01,17.976074
2089-02,17.943848
2089-03,18.120636
2089-04,18.931519
2089-05,19.845184
2089-06,20.656403
2089-07,21.209076
2089-08,21.228943
2089-09,20.584534
2089-10,19.60382
2089-11,18.783997
2089-12,18.197052
2090-01,18.281403
2090-02,18.275238
2090-03,18.788422
2090-04,19.32434
2090-05,20.080994
2090-06,20.998108
2090-07,21.508484
2090-08,21.371582
2090-09,20.645508
2090-10,19.837097
2090-11,18.909729
2090-12,18.15445
2091-01,18.110168
2091-02,18.494537
2091-03,18.786804
2091-04,19.242523
2091-05,19.994843
2091-06,20.965668
2091-07,21.59842
2091-08,21.588959
2091-09,20.875885
2091-10,19.7966
2091-11,18.948334
2091-12,18.22754
2092-01,18.091858
2092-02,18.090637
2092-03,18.686584
2092-04,19.322418
2092-05,20.095032
2092-06,20.956818
2092-07,21.708618
2092-08,21.738708
2092-09,21.022339
2092-10,19.96289
2092-11,19.039764
2092-12,18.658081
2093-01,18.583832
2093-02,18.644379
2093-03,18.983124
2093-04,19.460815
2093-05,20.289185
2093-06,21.169434
2093-07,21.726685
2093-08,21.75705
2093-09,20.964874
2093-10,19.88684
2093-11,18.930786
2093-12,18.275848
2094-01,18.27597
2094-02,18.416168
2094-03,18.498077
2094-04,19.310944
2094-05,20.142181
2094-06,21.05066
2094-07,21.65451
2094-08,21.73404
2094-09,21.062805
2094-10,20.247498
2094-11,19.212463
2094-12,18.479065
2095-01,18.69693
2095-02,18.703308
2095-03,18.965729
2095-04,19.63681
2095-05,20.32257
2095-06,21.252258
2095-07,21.689117
2095-08,21.77237
2095-09,21.075195
2095-10,20.155182
2095-11,19.283447
2095-12,18.63028
2096-01,18.682526
2096-02,18.940979
2096-03,19.30252
2096-04,19.810394
2096-05,20.521423
2096-06,21.425476
2096-07,22.018219
2096-08,21.951813
2096-09,21.450134
2096-10,20.36316
2096-11,19.488708
2096-12,18.813202
2097-01,18.657501
2097-02,18.887115
2097-03,19.155212
2097-04,19.94397
2097-05,20.508698
2097-06,21.379913
2097-07,21.882996
2097-08,21.74524
2097-09,21.072021
2097-10,20.150146
2097-11,19.310059
2097-12,18.840637
2098-01,18.642212
2098-02,18.76419
2098-03,19.239288
2098-04,19.747223
2098-05,20.409119
2098-06,21.358704
2098-07,22.06894
2098-08,22.052338
2098-09,21.403107
2098-10,20.503143
2098-11,19.541443
2098-12,18.874847
2099-01,18.969238
2099-02,19.122986
2099-03,19.508698
2099-04,20.029907
2099-05,20.701294
2099-06,21.559143
2099-07,22.213196
2099-08,22.053558
2099-09,21.362183
2099-10,20.34906
2099-11,19.56897
2099-12,18.887054
2100-01,19.010895
2100-02,18.945923
2100-03,19.235657
2100-04,19.733978
2100-05,20.597107
2100-06,21.497467
2100-07,22.11966
2100-08,22.029175
2100-09,21.37146
2100-10,20.408112
2100-11,19.610626
2100-12,18.967102
