#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: historical
#Model: GISS-E2-1-G_r1i1p1f2
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights defined by cosine of latitude
#Creation_Date: 2023-09-29 06:06 UTC
date,world
1891-12,12.005347903574489
1892-01,11.769641088976641
1892-02,12.141143409850201
1892-03,13.130021477191121
1892-04,13.840630858171949
1892-05,14.649801788670175
1892-06,15.29221331849675
1892-07,15.615658489474356
1892-08,15.386082019284686
1892-09,14.594987418964877
1892-10,13.590073967075796
1892-11,12.583699940868257
1892-12,12.155763367087957
1893-01,11.821361227393766
1893-02,12.113192632301946
1893-03,12.611597503913686
1893-04,13.475681567371225
1893-05,14.363159378575915
1893-06,15.011905169878105
1893-07,15.396927690243842
1893-08,15.29877943242468
1893-09,14.510389168430436
1893-10,13.424323024177
1893-11,12.555878618808094
1893-12,11.580410344178063
1894-01,11.445405683395336
1894-02,12.2355815864953
1894-03,12.810714262988427
1894-04,13.55429412678501
1894-05,14.472527477966423
1894-06,15.151725402533714
1894-07,15.544063167360036
1894-08,15.297987125444195
1894-09,14.518509785698598
1894-10,13.49621605695961
1894-11,12.58065198793463
1894-12,11.98852176057926
1895-01,11.893926335367269
1895-02,12.144523291713767
1895-03,12.808910687549826
1895-04,13.959621480107842
1895-05,14.690155411644582
1895-06,15.439286869195655
1895-07,15.755107823535695
1895-08,15.58395915190755
1895-09,14.8404494605075
1895-10,13.668143890037811
1895-11,12.761542583883283
1895-12,12.260131165610744
1896-01,12.053460032795215
1896-02,12.3962060253441
1896-03,13.25365456898976
1896-04,13.933859131366944
1896-05,14.950384260018552
1896-06,15.555404121019933
1896-07,15.938120675037112
1896-08,15.673262319246646
1896-09,14.895721456212812
1896-10,13.894397618050107
1896-11,12.891888599124513
1896-12,11.902536406632862
1897-01,12.048364606113353
1897-02,12.453327721562971
1897-03,12.847312294125288
1897-04,13.732118706713663
1897-05,14.622275082482759
1897-06,15.333125030477333
1897-07,15.565919335072351
1897-08,15.268616431768407
1897-09,14.572250112818608
1897-10,13.477832815081968
1897-11,12.474376491852354
1897-12,11.75426992995608
1898-01,11.853448846369758
1898-02,12.000170261681774
1898-03,12.76089663795949
1898-04,13.668343657483831
1898-05,14.630655311185137
1898-06,15.176718858922243
1898-07,15.635390204766225
1898-08,15.299568058879629
1898-09,14.547318236062779
1898-10,13.545648148506189
1898-11,12.60829860881205
1898-12,11.989549905821889
1899-01,12.020242208756201
1899-02,12.122707187843332
1899-03,12.873740382393919
1899-04,13.758153066757473
1899-05,14.740616593174991
1899-06,15.386898620042132
1899-07,15.71033196894831
1899-08,15.435331903722158
1899-09,14.624070630462086
1899-10,13.59069506810215
1899-11,12.766170210359178
1899-12,12.066449259210799
1900-01,12.157497476544677
1900-02,12.248764548747943
1900-03,12.91736230979609
1900-04,13.7637465494156
1900-05,14.55592497597803
1900-06,15.192268832040952
1900-07,15.607796406825742
1900-08,15.350456537411617
1900-09,14.541300065075745
1900-10,13.497585702734
1900-11,12.71487630387378
1900-12,12.062934670507616
1901-01,11.60818550600203
1901-02,11.949926234223142
1901-03,12.914093352428154
1901-04,13.782759405644128
1901-05,14.609023359776529
1901-06,15.318689497405444
1901-07,15.6525040254283
1901-08,15.481831087048533
1901-09,14.579351234852993
1901-10,13.472261277933796
1901-11,12.513051475813825
1901-12,11.885975461564726
1902-01,11.969989196343931
1902-02,12.002800271415651
1902-03,12.91585182026995
1902-04,13.690056827858996
1902-05,14.60058446997624
1902-06,15.338420985595405
1902-07,15.636501563145885
1902-08,15.399381582462013
1902-09,14.604770392910893
1902-10,13.323287564916768
1902-11,12.472467348286955
1902-12,11.918228577461264
1903-01,11.690840278806263
1903-02,12.177536713289271
1903-03,12.776098377400615
1903-04,13.660108075656979
1903-05,14.407208605179676
1903-06,15.077823616226453
1903-07,15.410957545414476
1903-08,15.196508741307696
1903-09,14.370538433730303
1903-10,13.266321657422623
1903-11,12.446485007289311
1903-12,11.716926260324215
1904-01,11.626089242186993
1904-02,11.799966247601674
1904-03,12.751835122695923
1904-04,13.494851586034144
1904-05,14.291297771554184
1904-06,15.037252612968928
1904-07,15.448293617725028
1904-08,15.186147120115947
1904-09,14.285292509274143
1904-10,13.355881778036633
1904-11,12.402046628243852
1904-12,11.960752294845577
1905-01,11.691244127358686
1905-02,11.823023284849569
1905-03,12.593160474391823
1905-04,13.48361888259825
1905-05,14.402747579168363
1905-06,15.070476748723252
1905-07,15.373450808460973
1905-08,15.126198580423477
1905-09,14.50119812827819
1905-10,13.416877613943768
1905-11,12.33569366235912
1905-12,11.941169091707707
1906-01,11.772414790959374
1906-02,12.124529766828118
1906-03,12.781710530690646
1906-04,13.725964096549887
1906-05,14.450382897268753
1906-06,15.24336749951101
1906-07,15.632834758958097
1906-08,15.55262618179745
1906-09,14.780915186434697
1906-10,13.741226136058003
1906-11,12.76851951738962
1906-12,12.357205578499531
1907-01,12.112532633463672
1907-02,12.278527205655223
1907-03,13.13878841962611
1907-04,14.083196232122134
1907-05,14.712022752130565
1907-06,15.474437876122863
1907-07,15.794271508345332
1907-08,15.398018865783627
1907-09,14.631217113128628
1907-10,13.517892115680581
1907-11,12.67830223243402
1907-12,12.087585032874472
1908-01,11.897358962779549
1908-02,12.149203103280172
1908-03,12.9604109530747
1908-04,13.833435498907761
1908-05,14.655304434404798
1908-06,15.158137373621173
1908-07,15.365294902353753
1908-08,15.198136247083255
1908-09,14.392753231855636
1908-10,13.425862551803789
1908-11,12.241764801087129
1908-12,11.708182883809911
1909-01,11.577299306004818
1909-02,11.962821807806279
1909-03,12.563677596256525
1909-04,13.610305199410107
1909-05,14.476993525437535
1909-06,15.139031319354785
1909-07,15.552640739939989
1909-08,15.296839356841645
1909-09,14.576780827737366
1909-10,13.416152271039039
1909-11,12.404218972131332
1909-12,11.820190579630435
1910-01,11.616141179593171
1910-02,11.947732805449846
1910-03,12.72617847350449
1910-04,13.591718631184676
1910-05,14.568472903319389
1910-06,15.357979775852925
1910-07,15.649219911300975
1910-08,15.366184488332237
1910-09,14.643475607988819
1910-10,13.654991733694374
1910-11,12.542074463898018
1910-12,11.95418368769208
1911-01,11.776323900695786
1911-02,11.78878965914356
1911-03,12.688758695340994
1911-04,13.678592142795765
1911-05,14.579850587171336
1911-06,15.135132802306089
1911-07,15.589178714552531
1911-08,15.337949653251997
1911-09,14.44338809527676
1911-10,13.411267409624088
1911-11,12.486074666190405
1911-12,11.987320617405715
1912-01,11.865130183478868
1912-02,12.20993346443936
1912-03,12.71237429592884
1912-04,13.617633961482113
1912-05,14.649072496295219
1912-06,15.167938856969215
1912-07,15.57720010254178
1912-08,15.190738763283207
1912-09,14.37737078571189
1912-10,13.396484974828695
1912-11,12.425732678580403
1912-12,11.950462704864321
1913-01,11.754625285226211
1913-02,11.972607211963975
1913-03,12.92526737278871
1913-04,13.638793495725736
1913-05,14.479725097956361
1913-06,15.194524189540402
1913-07,15.698198823121402
1913-08,15.34472791282468
1913-09,14.562418257235834
1913-10,13.47199347411788
1913-11,12.64006596774783
1913-12,12.208399066103539
1914-01,11.792525366923314
1914-02,12.334160609714331
1914-03,13.004214083184536
1914-04,13.854437613471475
1914-05,14.699981607895666
1914-06,15.13780390261769
1914-07,15.499642966937017
1914-08,15.24362973517151
1914-09,14.442087255797446
1914-10,13.54684054503565
1914-11,12.345871372333193
1914-12,11.93662127044945
1915-01,11.729036090305783
1915-02,12.036719130072925
1915-03,12.916333295126947
1915-04,13.751324309020617
1915-05,14.573743985658268
1915-06,15.23934218884284
1915-07,15.525853520100554
1915-08,15.428838805240446
1915-09,14.49470888891284
1915-10,13.422409420405017
1915-11,12.558157183754986
1915-12,12.132902319357015
1916-01,12.073420797730023
1916-02,12.386349937574607
1916-03,12.967043454454426
1916-04,13.926126151182416
1916-05,14.799877371718651
1916-06,15.365150018981751
1916-07,15.72283304785799
1916-08,15.393501407744225
1916-09,14.684014134166148
1916-10,13.783069207150106
1916-11,12.669671790956784
1916-12,12.245880060191666
1917-01,12.278782310261306
1917-02,12.229359450632273
1917-03,13.09971287661682
1917-04,13.873074960573945
1917-05,14.775552656695822
1917-06,15.444461027418356
1917-07,15.773497304063369
1917-08,15.526001203418616
1917-09,14.77853465539448
1917-10,13.75281098080103
1917-11,12.789473600451345
1917-12,12.230585927822744
1918-01,12.236340438658203
1918-02,12.633812335544008
1918-03,13.168436475641954
1918-04,14.099853622219428
1918-05,14.667335977613902
1918-06,15.124606852209524
1918-07,15.497799331873466
1918-08,15.293532273653057
1918-09,14.541468267312894
1918-10,13.465688444206819
1918-11,12.65360821705508
1918-12,11.960046929891803
1919-01,11.61812312445204
1919-02,12.057437495697684
1919-03,12.822791029935729
1919-04,13.707591021542044
1919-05,14.461714267717923
1919-06,15.172668484452402
1919-07,15.466399170291368
1919-08,15.399356514651402
1919-09,14.7515717773382
1919-10,13.646841943950221
1919-11,12.556216849317934
1919-12,12.017917898751989
1920-01,12.12169693742618
1920-02,12.428103006727213
1920-03,12.853861129401366
1920-04,13.87963320246223
1920-05,14.564601645759012
1920-06,15.211909447316089
1920-07,15.567417003802234
1920-08,15.46922715803413
1920-09,14.631474477133452
1920-10,13.670653891337622
1920-11,12.789474935322346
1920-12,12.32618427880459
1921-01,11.987546755961944
1921-02,12.103629891858816
1921-03,13.003238645502847
1921-04,14.107325517542904
1921-05,14.956364313549159
1921-06,15.507485331588555
1921-07,15.931829252421153
1921-08,15.59327773902993
1921-09,14.754576296933635
1921-10,13.694723293992354
1921-11,12.821863092413821
1921-12,12.198791310813306
1922-01,12.031245959807336
1922-02,12.273168987039014
1922-03,12.63439923973857
1922-04,13.568576648934993
1922-05,14.387508670894022
1922-06,15.20244216802513
1922-07,15.464605262946407
1922-08,15.309558279616283
1922-09,14.533730907033942
1922-10,13.54999215937363
1922-11,12.478101673112974
1922-12,11.959099319624727
1923-01,11.582658432089545
1923-02,11.960698068378406
1923-03,12.778910840823983
1923-04,13.676503989625587
1923-05,14.633194518841549
1923-06,15.307785938926315
1923-07,15.569058894298735
1923-08,15.497674924502576
1923-09,14.668398161682546
1923-10,13.499529446776819
1923-11,12.711467862168831
1923-12,12.369055892204017
1924-01,12.228170400428723
1924-02,12.517527365211208
1924-03,13.133127346064441
1924-04,13.93685875875883
1924-05,14.796589870490948
1924-06,15.380494809238257
1924-07,15.87766182506499
1924-08,15.601652612572423
1924-09,14.823492316671775
1924-10,13.893715314225801
1924-11,13.017499691929345
1924-12,12.458110650909987
1925-01,12.302863081347482
1925-02,12.522679596855255
1925-03,13.199007201261509
1925-04,14.20777225249742
1925-05,14.964473674618489
1925-06,15.598000087773869
1925-07,15.981261309072579
1925-08,15.822248752411838
1925-09,14.9572140092763
1925-10,13.738300752658745
1925-11,12.983223566628112
1925-12,12.446219945615326
1926-01,12.193772787023477
1926-02,12.393494682353094
1926-03,13.132666076962266
1926-04,13.96836760609682
1926-05,14.716986297132792
1926-06,15.498589714369132
1926-07,15.672832880296653
1926-08,15.612313578093165
1926-09,14.73522570595776
1926-10,13.73087613207872
1926-11,12.756565588660067
1926-12,12.019615600375971
1927-01,11.895810494908119
1927-02,12.462240153583764
1927-03,12.81803009951085
1927-04,13.714187998674788
1927-05,14.54214908155393
1927-06,15.192226590301232
1927-07,15.623116777869086
1927-08,15.336824974302147
1927-09,14.50723394959482
1927-10,13.54638167140854
1927-11,12.749867820605346
1927-12,11.959145638098391
1928-01,12.003257153514426
1928-02,12.280320309057004
1928-03,12.998308511043206
1928-04,13.97802444106344
1928-05,14.757994687587995
1928-06,15.40277856065444
1928-07,15.761707802775845
1928-08,15.706509586102527
1928-09,14.870269015361146
1928-10,13.74957034107996
1928-11,13.098373235410293
1928-12,12.469667215766833
1929-01,12.391033862626614
1929-02,12.642875932711775
1929-03,13.110531857800424
1929-04,13.994853865006633
1929-05,14.75994020395052
1929-06,15.603962273488321
1929-07,15.824740837265551
1929-08,15.62103987627546
1929-09,14.94713518471923
1929-10,13.637178998456932
1929-11,12.677446042902261
1929-12,12.275569587176449
1930-01,11.861795689029691
1930-02,12.377829307298725
1930-03,13.067278658150201
1930-04,13.869173863394678
1930-05,14.736575145285713
1930-06,15.41535579029835
1930-07,15.528339751309034
1930-08,15.288232463027782
1930-09,14.591760319604589
1930-10,13.636466474230701
1930-11,12.70521312834046
1930-12,11.763166640920986
1931-01,11.742501026082493
1931-02,12.402329669467633
1931-03,12.940036375766852
1931-04,13.819998256754559
1931-05,14.625494293342058
1931-06,15.205839193104396
1931-07,15.400528922117815
1931-08,15.410652616342077
1931-09,14.592109262944462
1931-10,13.529283887684244
1931-11,12.766485894713298
1931-12,12.152667475664316
1932-01,12.078602872196143
1932-02,12.347531181583747
1932-03,13.08706842977648
1932-04,13.735663148353865
1932-05,14.517430860159834
1932-06,15.218547458099351
1932-07,15.753001420904923
1932-08,15.526892005005493
1932-09,14.860104687699675
1932-10,13.610034122394268
1932-11,12.730355941386847
1932-12,12.172513001034815
1933-01,12.334786124748689
1933-02,12.46794342134939
1933-03,13.19930826465179
1933-04,14.007202159377073
1933-05,15.016933621762064
1933-06,15.670914514300648
1933-07,15.934800154105005
1933-08,15.751798377633804
1933-09,14.952401006556045
1933-10,13.838445845358535
1933-11,12.948664686116047
1933-12,12.267504771891538
1934-01,12.162108120495986
1934-02,12.331171957337858
1934-03,13.105825165352485
1934-04,13.89160638869123
1934-05,14.821567845395691
1934-06,15.515494276783272
1934-07,15.771920781099993
1934-08,15.526936779049947
1934-09,14.768274403103248
1934-10,13.654290903024958
1934-11,12.768703221879662
1934-12,11.948161222254953
1935-01,11.926325515002873
1935-02,12.218115523977588
1935-03,13.212361573620228
1935-04,14.010316855626684
1935-05,14.664287877613617
1935-06,15.36084768676659
1935-07,15.558296826386083
1935-08,15.521485225638457
1935-09,14.794567440342405
1935-10,13.727300983712325
1935-11,12.788038913784419
1935-12,12.152115049096324
1936-01,11.783634634103123
1936-02,12.48767641530884
1936-03,13.009922226925198
1936-04,13.968685376534836
1936-05,14.823153123933253
1936-06,15.503191963043037
1936-07,15.912460554676215
1936-08,15.636167556031921
1936-09,14.910676013825594
1936-10,13.767836943770988
1936-11,12.931972491093916
1936-12,12.431570449840365
1937-01,12.285121339832301
1937-02,12.729288409543983
1937-03,13.266726178632041
1937-04,14.214921139538717
1937-05,14.799491206468076
1937-06,15.619871372440628
1937-07,15.951142169914817
1937-08,15.744505661614483
1937-09,14.82262815238738
1937-10,13.930742217160343
1937-11,12.899702565030907
1937-12,12.418854624136543
1938-01,12.302203533403087
1938-02,12.559268028275653
1938-03,13.313305126091677
1938-04,14.21388196334101
1938-05,14.973222457989948
1938-06,15.805981044607677
1938-07,16.15882082402493
1938-08,15.95109909815119
1938-09,15.132332495648086
1938-10,14.159013731259279
1938-11,13.390362199938238
1938-12,12.751633655700118
